	Gene	Chrom	Start-End	nSNPS	TopSNP P-Value	TopSNP Position	Binarized Heat	Negative Log	Size Adjusted Heat	HumanGene	
22573	Tslp	chr18	"25613600-25618066	25614729-25618066"	53.0	4.60E-06	25624710.0	1.0	5.337461259049868	4.861444387636156	TSLP	
16155	Nova1	chr6	"66960125-66992133	66960125-67085131	66960125-67085836	66963509-67085390"	430.0	4.64E-06	66997155.0	1.0	5.333060097713668	4.861444387636156	NOVA1	
4916	Gna13	chr10	97647195-97680030	49.0	4.70E-06	97674479.0	1.0	5.328095307455767	4.861444387636156	GNA13	
637	Ano5	chr1	"106873579-106971769	106873580-106971769	106873580-106971769	106873580-106971769"	465.0	4.79E-06	106968231.0	1.0	5.319600117852281	4.861444387636156	ANO5	
13931	LOC688637	chr18	25637474-25665801	117.0	5.31E-06	25638457.0	0.0	5.275142729020506	4.861444387636156		
17736	Pecam1	chr10	94850970-94913202	150.0	5.32E-06	94917828.0	0.0	5.274082653341469	4.861444387636156	PECAM1	
12926	LOC108352018	chr9	"17781396-17783074	17781748-17783074	17781748-17783074	17781749-17783074	17782104-17783074"	60.0	5.37E-06	17771484.0	0.0	5.2702837796733135	4.861444387636156		
14546	Macrod2	chr3	135729838-136422082	1566.0	5.48E-06	136287127.0	0.0	5.261315345593588	4.531716135732131	MACROD2	
3343	Dnhd1	chr1	"170473791-170501981	170473791-170570220	170473791-170570220"	26.0	5.49E-06	170576109.0	0.0	5.260464046047469	4.861444387636156	DNHD1	
5810	Ilk	chr1	170578940-170585192	12.0	5.49E-06	170576109.0	0.0	5.260464046047469	4.861444387636156	ILK	
19936	Rrp8	chr1	170574669-170578693	10.0	5.49E-06	170576109.0	0.0	5.260464046047469	4.861444387636156	RRP8	
19809	Rpap1	chr3	"111565645-111584385	111565645-111587182	111565645-111587184	111565645-111587184	111565645-111587184	111565649-111587151"	58.0	5.54E-06	111594382.0	0.0	5.256724692138979	4.861444387636156	RPAP1	
22734	Tyro3	chr3	111597101-111616142	39.0	5.54E-06	111594382.0	0.0	5.256724692138979	4.861444387636156	TYRO3	
9910	LOC103690502	chr9	17940025-17949470	98.0	5.63E-06	17934251.0	0.0	5.249392878016528	4.861444387636156		
6894	LOC100911376	chr1	171059027-171060011	3.0	5.77E-06	171049070.0	0.0	5.238520211844438	4.861444387636156	OR6A2	
16891	Olr224	chr1	171044474-171045419	70.0	5.77E-06	171047997.0	0.0	5.238520211844438	4.861444387636156		
14930	Milr1	chr10	"94944242-94960901	94944242-94960901	94944243-94961523	94944243-94961795	94944414-94961791"	44.0	5.83E-06	94951558.0	0.0	5.234591503832646	4.861444387636156	MILR1	
20668	Slc29a1	chr9	"17784467-17799006	17787669-17799008	17787966-17799008	17787979-17799008	17787986-17799008	17789945-17799008"	66.0	5.90E-06	17808733.0	0.0	5.229267987986619	4.861444387636156	SLC29A1	
21190	Sptbn5	chr3	111833410-111875551	154.0	6.30E-06	111854944.0	0.0	5.200620848308101	4.861444387636156	SPTBN5	
23553	Zfc3h1	chr7	58365978-58424326	141.0	6.31E-06	58380085.0	0.0	5.199844706734024	4.861444387636156	ZFC3H1	
16877	Olr208	chr1	170742781-170743732	29.0	6.41E-06	170734171.0	0.0	5.192839898742119	4.861444387636156		
1275	Bmf	chr3	"110303514-110324121	110303514-110324122	110306066-110324084	110307258-110324125"	72.0	6.44E-06	110293625.0	0.0	5.190825598014905	4.861444387636156	BMF	
16890	Olr223	chr1	171027792-171028743	25.0	6.58E-06	171038586.0	0.0	5.18185529668184	4.861444387636156		
1389	Bub1b	chr3	"110367948-110420471	110367993-110420471"	104.0	6.60E-06	110398345.0	0.0	5.1804027679512075	4.861444387636156	BUB1B	
6017	Jmjd7	chr3	111818149-111824211	43.0	6.67E-06	111825375.0	0.0	5.175579310576574	4.861444387636156	JMJD7	
14649	Mapkbp1	chr3	"111767125-111817103	111767500-111815872"	90.0	6.67E-06	111825375.0	0.0	5.175579310576574	4.861444387636156	MAPKBP1	
17971	Pla2g4b	chr3	"111824918-111833526	111825161-111833526"	55.0	6.67E-06	111825375.0	0.0	5.175579310576574	4.861444387636156	PLA2G4B	
6203	Kif16b	chr3	"136596620-136936793	136597718-136936793	136657811-136936793	136657813-136936650	136664047-136936794	136727927-136906510	136727927-136916424	136727927-136936807	136727927-136936808	136727927-136936808	136727927-136936809"	862.0	7.11E-06	136881379.0	0.0	5.14794474905128	4.771792681775581	KIF16B	
13666	LOC499229	chr1	173233674-173259901	6.0	7.16E-06	173226190.0	0.0	5.145112453813993	4.861444387636156		
21859	Thap2	chr7	58350743-58365812	15.0	7.21E-06	58367531.0	0.0	5.141847943333024	4.861444387636156	THAP2	
16881	Olr213	chr1	170840436-170841363	86.0	7.43E-06	170836839.0	0.0	5.128802564578517	4.861444387636156		
22436	Trerf1	chr9	"15653229-15878436	15653229-15878716	15653229-15878716	15653229-15878717	15653229-15878717	15653229-15878717	15653229-15878836	15653229-15881695	15655737-15700312"	527.0	7.47E-06	15814280.0	0.0	5.126392869994312	4.861444387636156	TRERF1	
16889	Olr222	chr1	171008737-171009670	18.0	7.52E-06	171014315.0	0.0	5.123533319911138	4.861444387636156		
769	Arfip2	chr1	"170464994-170469825	170464994-170471138	170466393-170471076"	11.0	8.21E-06	170477009.0	0.0	5.085564280839826	4.861444387636156	ARFIP2	
21914	Timm10b	chr1	170471264-170474111	8.0	8.21E-06	170477009.0	0.0	5.085564280839826	4.861444387636156	TIMM10B	
1148	Bahd1	chr3	"110708789-110732038	110710345-110732038	110721124-110732038	110723518-110732038	110723518-110732038"	89.0	8.44E-06	110708304.0	0.0	5.073801656017021	4.861444387636156	BAHD1	
3647	Ehd4	chr3	111877852-111941841	266.0	8.45E-06	111940390.0	0.0	5.073109371149167	4.861444387636156	EHD4	
16888	Olr221	chr1	170988310-170989234	21.0	8.59E-06	170982703.0	0.0	5.066140330191268	4.861444387636156		
16879	Olr210	chr1	170796270-170797221	41.0	8.75E-06	170798434.0	0.0	5.057844063866517	4.861444387636156		
16880	Olr211	chr1	170800633-170801560	38.0	8.75E-06	170798434.0	0.0	5.057844063866517	4.861444387636156		
22366	Tph2	chr7	"58042278-58149218	58042278-58149220	58042280-58149061"	121.0	8.97E-06	58121499.0	0.0	5.047205620307018	4.861444387636156	TPH2	
16097	Nme5	chr18	27357459-27374641	22.0	9.25E-06	27348077.0	0.0	5.033824933504338	4.861444387636156	NME5	
13058	LOC108352227	chr10	97248196-97251381	27.0	9.49E-06	97256884.0	0.0	5.022959459661818	4.861444387636156		
23359	Wnt8a	chr18	27331235-27336829	31.0	1.02E-05	27338500.0	0.0	4.9918982754844	4.861444387636156	WNT8A	
14889	Mga	chr3	"111669644-111760822	111670166-111760822	111693182-111760822	111693182-111760822	111693290-111760822"	176.0	1.02E-05	111660822.0	0.0	4.991787459980447	4.861444387636156	MGA	
3055	Ddit4l	chr2	242882218-242885088	132.0	1.02E-05	242873039.0	0.0	4.990226265509777	4.861444387636156	DDIT4L	
21519	Syt14	chr13	"111630004-111716125	111630004-111716125	111630004-111723548	111630004-111765838	111630004-111766334	111630004-111766334	111667242-111716125"	193.0	1.05E-05	111732938.0	0.0	4.98000769283534	4.808520751862037	SYT14	
18268	Ppp1r14d	chr3	111022919-111037166	120.0	1.05E-05	111041504.0	0.0	4.979133439577249	4.861444387636156	PPP1R14D	
21146	Spint1	chr3	"111049131-111061991	111049229-111061991	111049314-111061991"	72.0	1.05E-05	111041504.0	0.0	4.979133439577249	4.861444387636156	SPINT1	
16884	Olr217	chr1	170915108-170916059	40.0	1.05E-05	170923089.0	0.0	4.97756338018474	4.861444387636156	OR2AG1	
16885	Olr218	chr1	170927006-170927957	62.0	1.05E-05	170923089.0	0.0	4.97756338018474	4.861444387636156	OR2AG2	
16886	Olr219	chr1	170932736-170933660	71.0	1.05E-05	170923089.0	0.0	4.97756338018474	4.861444387636156		
16237	Nrcam	chr6	"64297842-64867408	64297843-64867408	64297843-64867408	64297843-64867408	64297843-64867408	64297887-64864996	64789897-64861675	64789897-64861683	64789898-64867408	64789898-64867408	64789898-64867408	64789898-64867408	64789898-64867408	64789899-64867408	64789899-64867408	64789900-64867408	64789900-64867408	64789900-64867408	64789901-64867408	64789902-64867408	64789902-64867408	64789902-64867408	64789903-64867408	64789903-64867408	64789903-64867408	64789903-64867408"	612.0	1.07E-05	64332545.0	0.0	4.968757205238594	4.362321104999599	NRCAM	
18307	Ppp3ca	chr2	"241909331-242186858	241909831-242184862	242020368-242186861"	489.0	1.09E-05	241929622.0	0.0	4.963570734373325	4.650325441627972	PPP3CA	
17637	Pcsk2	chr3	137618890-137923385	427.0	1.12E-05	137614989.0	0.0	4.949523572734937	4.60920665140932	PCSK2	
17475	Pak6	chr3	"110442174-110486317	110442636-110485702"	80.0	1.15E-05	110455267.0	0.0	4.940379790544232	4.861444387636156	BUB1B-PAK6	
8131	LOC102550363	chr9	"17623758-17645063	17623758-17645063"	82.0	1.17E-05	17651483.0	0.0	4.930095214217144	4.861444387636156		
1100	Axin2	chr10	97212482-97238824	38.0	1.19E-05	97248324.0	0.0	4.924829103328177	4.861444387636156	AXIN2	
1329	Brd8	chr18	"27375644-27423961	27375645-27423989	27375645-27423989	27397928-27419354	27397928-27419354	27397928-27422851	27397928-27423989	27398935-27419287	27398935-27423989	27398935-27423989"	7.0	1.21E-05	27377537.0	0.0	4.917182327989489	4.8340283089755625	BRD8	
17387	Otogl	chr7	51768468-51935442	60.0	1.23E-05	51826482.0	0.0	4.911428062964061	4.709175945420626	OTOGL	
441	Akap6	chr6	"73553110-73991992	73553209-73990534	73645525-73991992	73645526-73991992	73652636-73991992	73653378-73991992	73654097-73991992"	962.0	1.24E-05	73998815.0	0.0	4.906242216937407	4.431006884708175	AKAP6	
2232	Chst14	chr3	110734104-110736162	36.0	1.28E-05	110739102.0	0.0	4.894210594048267	4.857526609230323	CHST14	
1715	Ccdc40	chr10	"108055269-108393408	108340769-108372406	108340769-108372406"	482.0	1.30E-05	108068671.0	0.0	4.887703403408647	4.513609442514908	CCDC40	
1733	Ccdc68	chr18	"68408811-68439971	68408814-68472323	68408889-68472323	68420581-68439971"	135.0	1.31E-05	68468089.0	0.0	4.88212906277057	4.78374806839314	CCDC68	
22461	Trim3	chr1	170441661-170464341	35.0	1.34E-05	170462751.0	0.0	4.871578112366957	4.814190581300832	TRIM3	
3317	Dnajc17	chr3	110980073-111013602	85.0	1.36E-05	111017728.0	0.0	4.866764565103677	4.7984851334824885	DNAJC17	
23793	Zfyve19	chr3	111013855-111021841	86.0	1.36E-05	111017728.0	0.0	4.866764565103677	4.824129139001705	ZFYVE19	
10015	LOC103691117	chr1	109642982-109649862	61.0	1.42E-05	109640770.0	0.0	4.846608970001174	4.805083917391129		
3214	Diexf	chr13	"111828051-111849654	111828359-111849631"	80.0	1.43E-05	111826691.0	0.0	4.845941389623029	4.789635117373183		
15440	Mrpl14	chr9	"17687621-17693200	17687621-17698569	17687767-17689849	17687767-17698564	17687767-17698591"	59.0	1.47E-05	17691783.0	0.0	4.833421890080348	4.78779066424971	MRPL14	
22185	Tmem63b	chr9	"17698696-17725479	17698721-17725479"	90.0	1.47E-05	17691783.0	0.0	4.833421890080348	4.771915134387306	TMEM63B	
12788	LOC108351769	chr8	"101695211-101729975	101695211-101729975"	61.0	1.50E-05	101701716.0	0.0	4.823463094002538	4.75394377878051		
5994	Ivd	chr3	110669354-110689789	82.0	1.51E-05	110682517.0	0.0	4.822244243926668	4.767110590337372	IVD	
21774	Tenm4	chr1	"161183857-161885094	161183857-161885094	161183857-161885094	161183936-161885094	161391496-161885094	161401526-161880946	161402153-161885094	161402153-161885094	161402153-161885094	161402153-161885094	161402153-161885094	161402153-161885094	161505625-161885094"	1760.0	1.53E-05	161234195.0	0.0	4.81575444657471	4.077126675399612	TENM4	
9224	LOC102554505	chr3	"136473042-136527804	136473042-136527804	136473042-136527804	136473042-136527804"	76.0	1.55E-05	136492861.0	0.0	4.810046723134254	4.720450329167627		
15288	Mllt3	chr5	106103497-106202559	46.0	1.57E-05	106121253.0	0.0	4.803749181328669	4.669677610425061	MLLT3	
12607	LOC108351458	chr7	59650786-59674303	92.0	1.61E-05	59654190.0	0.0	4.791937741657054	4.73370990081449		
4043	Fam13b	chr18	"27223344-27289876	27223345-27289918	27223345-27289918	27223345-27289918	27223345-27289918	27223345-27297223	27223345-27304462	27223345-27304462"	102.0	1.61E-05	27235768.0	0.0	4.791873190947732	4.675816576589432	FAM13B	
13015	LOC108352152	chr10	96956965-96963775	28.0	1.71E-05	96958348.0	0.0	4.766782988955438	4.7253282131486785		
1234	Best3	chr7	"59971083-60057162	59989563-60057162	60013401-60057162	60013404-60057162	60013819-60057162	60015997-60057159"	188.0	1.74E-05	60008103.0	0.0	4.758697629619895	4.637660397817252	BEST3	
22811	Ubr1	chr3	112800556-112910038	145.0	1.77E-05	112790800.0	0.0	4.752007104952651	4.607474329902691	UBR1	
3463	Dtd1	chr3	"138770572-138931544	138770614-138931542"	313.0	1.83E-05	138849437.0	0.0	4.738523011378626	4.542296627739836	DTD1	
8257	LOC102550813	chr3	138838287-138841320	52.0	1.83E-05	138849437.0	0.0	4.738523011378626	4.700860171086336		
17893	Pik3c2a	chr1	"185210921-185326314	185211762-185326123"	101.0	1.91E-05	185244116.0	0.0	4.7181533767463595	4.5676862276360275	PIK3C2A	
18669	Ptprr	chr7	"59039716-59325925	59200940-59325925"	640.0	1.97E-05	59086228.0	0.0	4.704927947945868	4.382969335547331	PTPRR	
857	Arl6ip1	chr1	187770159-187779675	28.0	1.98E-05	187782138.0	0.0	4.703102370865134	4.658930894634188	ARL6IP1	
20895	Smg1	chr1	187781576-187882833	93.0	1.98E-05	187782138.0	0.0	4.703102370865134	4.566827120201329	SMG1	
3664	Eif2ak4	chr3	110159623-110245382	291.0	2.02E-05	110223822.0	0.0	4.695416849848479	4.57470088343229	EIF2AK4	
19881	Rps15a	chr1	"187759864-187765753	187759864-187766670	187759864-187766734"	29.0	2.03E-05	187756542.0	0.0	4.691518825298731	4.650003812232012	RPS15A	
5212	Guca1a	chr9	"15609803-15620029	15610201-15620030"	79.0	2.05E-05	15607737.0	0.0	4.687706254691051	4.642820966929581	GUCA1A	
7047	LOC100912849	chr9	15580165-15604282	65.0	2.05E-05	15607737.0	0.0	4.687706254691051	4.628876041248889	AL096814.1	
20977	Snrpb2	chr3	"137138081-137147566	137138276-137147575"	65.0	2.06E-05	137131800.0	0.0	4.687156474617655	4.643007085382028	SNRPB2	
21221	Srp14	chr3	110245935-110249627	76.0	2.16E-05	110238997.0	0.0	4.66511217136975	4.6267877251722345	SRP14	
15710	Myo5c	chr8	"82171295-82240349	82171295-82240656	82171295-82244403	82171295-82248109	82171295-82248109"	285.0	2.20E-05	82185375.0	0.0	4.6567214185608945	4.544985823650378	MYO5C	
17391	Otor	chr3	137154085-137157341	23.0	2.22E-05	137152271.0	0.0	4.653889672221661	4.616002950113187	OTOR	
19436	Rbbp6	chr1	"192933263-192965160	192933263-192965160	192933738-192964752	192933738-192964752"	104.0	2.23E-05	192972878.0	0.0	4.652143295148675	4.585502316998393	RBBP6	
6861	LOC100911093	chr1	"185171372-185173658	185171393-185173658"	13.0	2.23E-05	185175568.0	0.0	4.651463445207833	4.614550558802042		
19530	Reep5	chr18	27128461-27159693	59.0	2.26E-05	27123629.0	0.0	4.646774498330498	4.580801149811438	REEP5	
21222	Srp19	chr18	27114821-27121062	34.0	2.26E-05	27123629.0	0.0	4.646774498330498	4.605890972539025	SRP19	
21990	Tmc7	chr1	"188193232-188213164	188195478-188245546"	232.0	2.26E-05	188226563.0	0.0	4.646737914083684	4.559599200323417	TMC7	
7281	LOC102547181	chr7	"59760534-59775163	59763424-59775163	59763424-59775163	59763424-59775163	59763424-59775163	59763424-59778923	59763424-59781765	59763424-59783183	59763424-59783250"	54.0	2.30E-05	59785538.0	0.0	4.639192710264553	4.581769036842453		
7793	LOC102549044	chr1	"184813818-184825878	184813818-184825878	184813818-184825878	184813818-184829231"	54.0	2.31E-05	184817539.0	0.0	4.635764287410246	4.585672492479585		
10044	LOC103691215	chr1	186878015-186879410	35.0	2.35E-05	186880453.0	0.0	4.629573889032492	4.593555525937104		
699	Apc	chr18	"27011709-27106323	27011709-27106323	27011709-27106323	27011710-27106323	27012015-27106323	27012015-27106323	27012015-27106323	27012023-27106323	27035777-27106323	27036533-27106323	27036536-27106323	27036549-27106323	27047381-27105333	27047479-27106323	27051856-27106323"	19.0	2.39E-05	27087828.0	0.0	4.622460633262273	4.49285465123035	APC	
11705	LOC108349624	chr1	185143314-185148857	9.0	2.41E-05	185133944.0	0.0	4.618868667409883	4.578685901742608		
16308	Nucb2	chr1	"185106772-185143207	185106772-185143278"	15.0	2.41E-05	185133944.0	0.0	4.618868667409883	4.547600463740356	NUCB2	
4726	Gchfr	chr3	110975922-110979957	31.0	2.49E-05	110981596.0	0.0	4.603248107559296	4.564579305025678	GCHFR	
14060	LOC691418	chr3	110980264-110983932	27.0	2.49E-05	110981596.0	0.0	4.603248107559296	4.564947756265766	C15orf62	
3230	Disp2	chr3	"110574382-110589909	110574402-110589909"	54.0	2.50E-05	110589286.0	0.0	4.602553630299457	4.5523473845748725	DISP2	
23195	Vps39	chr3	"112087212-112125287	112087212-112125307	112087676-112125290"	54.0	2.53E-05	112095982.0	0.0	4.596700991292948	4.52383750418882	VPS39	
5213	Guca1b	chr9	15621082-15629017	69.0	2.54E-05	15636631.0	0.0	4.594395837997098	4.551811613566093	GUCA1B	
15477	Mrps10	chr9	"15637426-15646440	15637426-15646440	15637427-15651154"	58.0	2.54E-05	15636631.0	0.0	4.594395837997098	4.545995706116974	MRPS10	
19878	Rps13	chr1	185328901-185331332	30.0	2.59E-05	185329618.0	0.0	4.586274534207866	4.549216074423839	RPS13	
15662	Myf5	chr7	"49729532-49732764	49730200-49732974"	11.0	2.59E-05	49739615.0	0.0	4.586073560335424	4.548000102721075	MYF5	
15663	Myf6	chr7	49739642-49741490	15.0	2.59E-05	49739615.0	0.0	4.586073560335424	4.5496004059273405	MYF6	
14205	Lgr5	chr7	"58447096-58528799	58448276-58587787"	202.0	2.61E-05	58450873.0	0.0	4.583108306822391	4.407243121004344	LGR5	
22592	Tspan8	chr7	58814804-58847564	153.0	2.63E-05	58846650.0	0.0	4.580642437437835	4.513135046698465	TSPAN8	
8419	LOC102551482	chr7	"58877117-58886710	58877117-58886710"	68.0	2.64E-05	58883108.0	0.0	4.577727051375765	4.533478270661204		
18021	Plekha7	chr1	185427599-185493985	71.0	2.65E-05	185490895.0	0.0	4.576608293158708	4.4753419340292035	PLEKHA7	
5384	Hhat	chr13	111235324-111489075	714.0	2.67E-05	111344794.0	0.0	4.5735944786279825	4.284222215959029	HHAT	
6042	Kat14	chr3	138508898-138549437	99.0	2.68E-05	138536339.0	0.0	4.572103485090452	4.496786333597294	KAT14	
6348	Knstrn	chr3	"110618255-110638024	110618292-110637946	110618464-110638024"	101.0	2.72E-05	110620795.0	0.0	4.565265073930793	4.510800053927051	KNSTRN	
21989	Tmc5	chr1	188288737-188337310	321.0	2.73E-05	188299444.0	0.0	4.56336354647105	4.479980625869275	TMC5	
5992	Itpripl2	chr1	188140852-188142748	61.0	2.74E-05	188131541.0	0.0	4.561796358920858	4.525275014704806	ITPRIPL2	
8659	LOC102552387	chr1	"108826040-108843259	108826040-108843259	108826040-108843264	108826040-108843264	108826040-108843274	108826040-108843274	108826040-108843274	108826040-108843274	108826040-108843274"	115.0	2.77E-05	108842879.0	0.0	4.558212203813014	4.506292208042573		
5825	Inafm2	chr3	110540348-110545882	34.0	2.78E-05	110540063.0	0.0	4.556230240177413	4.516056510099133	INAFM2	
7233	LOC102546973	chr3	110546326-110549146	42.0	2.78E-05	110540063.0	0.0	4.556230240177413	4.5187812421579805		
7530	LOC102548045	chr3	"110517592-110523250	110517598-110533480"	55.0	2.78E-05	110540063.0	0.0	4.556230240177413	4.505661566938737		
19173	RGD1565536	chr3	"110548237-110555884	110548237-110557096"	56.0	2.78E-05	110540063.0	0.0	4.556230240177413	4.512718361943027		
2202	Chp1	chr3	111354505-111389998	96.0	2.80E-05	111360099.0	0.0	4.5527938887159465	4.482542690785407	CHP1	
3930	Exd1	chr3	"111326387-111354285	111326479-111354419"	73.0	2.80E-05	111360099.0	0.0	4.5527938887159465	4.490033194061408	EXD1	
17833	Phgr1	chr3	"110566957-110572934	110566957-110572934	110567630-110572934	110569681-110572934"	48.0	2.80E-05	110570054.0	0.0	4.552429584751328	4.511811102903677	PHGR1	
21816	Tfap4	chr10	"11204615-11222974	11205731-11222974	11206103-11222975	11206447-11222974	11207156-11222974	11213106-11222974	11213106-11222974"	65.0	2.82E-05	11223331.0	0.0	4.550412076761925	4.497361628412906	TFAP4	
18568	Psmd12	chr10	95706807-95725452	45.0	2.84E-05	95730773.0	0.0	4.547088619341125	4.493752044007296	PSMD12	
3705	Elavl2	chr5	"109499409-109625799	109501894-109619856	109501894-109621165	109501894-109621384	109501894-109621384	109501894-109622362	109501894-109625806	109501894-109625806	109501894-109651487	109501894-109651487	109501894-109651487	109501894-109651487	109501894-109651829"	278.0	2.86E-05	109505079.0	0.0	4.543397143554044	4.35575657736819	ELAVL2	
